instance,method,seed,value,time,evaluations,feasible,gen_to_best,final_diversity
OR5x100-0.25_3.dat,GA-QL,3,23457.0,1.2846072469983483,19700,True,10,0.006660000000000004
OR5x100-0.25_3.dat,GA-QL,4,23523.0,1.7338340379974397,19700,True,11,0.03191200000000001
OR5x100-0.25_3.dat,GA-QL,5,23523.0,1.7314313110000512,19700,True,8,0.015416000000000003
OR5x100-0.25_3.dat,GA-QL,6,23523.0,1.5156676920014434,19700,True,11,0.012844000000000006
OR5x100-0.25_3.dat,GA-QL,7,23538.0,1.5562505410016456,19700,True,5,0.03540800000000001
OR5x100-0.25_3.dat,GA-QL,8,23496.0,1.0505806789988128,19700,True,16,0.02152
OR5x100-0.25_3.dat,GA-QL,9,23523.0,1.7273198510010843,19700,True,20,0.007096000000000003
OR5x100-0.25_3.dat,GA-QL-T,0,23538.0,1.7529130020011507,19700,True,12,0.016460000000000002
OR5x100-0.25_3.dat,GA-QL-T,1,23523.0,1.464984664999065,19700,True,9,0.013468
OR5x100-0.25_3.dat,GA-QL-T,2,23523.0,1.7640987779996067,19700,True,38,0.006612000000000002
OR5x100-0.25_3.dat,GA-QL-T,3,23538.0,1.679302672000631,19700,True,8,0.010768
OR5x100-0.25_3.dat,GA-QL-T,4,23480.0,1.7250701019984263,19700,True,6,0.010428000000000002
OR5x100-0.25_3.dat,GA-QL-T,5,23523.0,1.0291454879989033,19700,True,9,0.027012000000000005
OR5x100-0.25_3.dat,GA-QL-T,6,23523.0,1.6236395760024607,19700,True,10,0.013716000000000008
OR5x100-0.25_3.dat,GA-QL-T,7,23523.0,1.7446671979996609,19700,True,12,0.010936000000000003
OR5x100-0.25_3.dat,GA-QL-T,8,23523.0,1.1487471389991697,19700,True,8,0.012708000000000007
OR5x100-0.25_3.dat,GA-QL-T,9,23523.0,1.746387967003102,19700,True,7,0.03449200000000001
OR5x100-0.25_3.dat,GA-RAND,0,23523.0,1.7182864919996064,19700,True,9,0.017432
OR5x100-0.25_3.dat,GA-RAND,1,23523.0,1.7639406859998417,19700,True,7,0.014884
OR5x100-0.25_3.dat,GA-RAND,2,23496.0,1.5993717539968202,19700,True,9,0.03892000000000001
OR5x100-0.25_3.dat,GA-RAND,3,23523.0,1.631186686001456,19700,True,13,0.012780000000000008
OR5x100-0.25_3.dat,GA-RAND,4,23551.0,0.9653836190009315,19700,True,13,0.020676
OR5x100-0.25_3.dat,GA-RAND,5,23523.0,1.713891766998131,19700,True,37,0.011300000000000008
OR5x100-0.25_3.dat,GA-RAND,6,23455.0,1.690993570999126,19700,True,6,0.007000000000000004
OR5x100-0.25_3.dat,GA-RAND,7,23457.0,1.742706098000781,19700,True,18,0.037180000000000005
OR5x100-0.25_3.dat,GA-RAND,8,23523.0,1.045497222999984,19700,True,9,0.023260000000000006
OR5x100-0.25_3.dat,GA-RAND,9,23523.0,1.6830492410008446,19700,True,66,0.01786400000000001
OR5x100-0.25_3.dat,GA-UCB,0,23523.0,1.7674888500005181,19700,True,6,0.04339200000000001
OR5x100-0.25_3.dat,GA-UCB,1,23523.0,1.5811448729982658,19700,True,13,0.020640000000000002
OR5x100-0.25_3.dat,GA-UCB,2,23523.0,1.688449606001086,19700,True,9,0.018268000000000006
OR5x100-0.25_3.dat,GA-UCB,3,23538.0,1.4529482610014384,19700,True,8,0.018400000000000003
OR5x100-0.25_3.dat,GA-UCB,4,23462.0,1.0896968700035359,19700,True,21,0.02515200000000001
OR5x100-0.25_3.dat,GA-UCB,5,23523.0,1.7511295650001557,19700,True,9,0.020216
OR5x100-0.25_3.dat,GA-UCB,6,23523.0,1.737086236000323,19700,True,28,0.011428000000000008
OR5x100-0.25_3.dat,GA-UCB,7,23480.0,1.7008678669990331,19700,True,8,0.014588000000000005
OR5x100-0.25_3.dat,GA-UCB,8,23538.0,1.7566012169991154,19700,True,8,0.039848000000000015
OR5x100-0.25_3.dat,GA-UCB,9,23496.0,0.9480405709982733,19700,True,11,0.046156
OR5x100-0.25_4.dat,GA,0,23259.0,1.5924129970007925,19700,True,61,0.03398
OR5x100-0.25_4.dat,GA,1,23367.0,1.5420896079995146,19700,True,15,0.021460000000000003
OR5x100-0.25_4.dat,GA,2,23297.0,1.5869547030015383,19700,True,11,0.036652000000000004
OR5x100-0.25_4.dat,GA,3,23480.0,1.5975780289991235,19700,True,63,0.026652000000000006
OR5x100-0.25_4.dat,GA,4,23401.0,0.8970974699986982,19700,True,193,0.028616000000000003
OR5x100-0.25_4.dat,GA,5,23373.0,1.582538562000991,19700,True,17,0.025356000000000004
OR5x100-0.25_4.dat,GA,6,23413.0,1.6117433230028837,19700,True,9,0.030864
OR5x100-0.25_4.dat,GA,7,23333.0,1.5453945670014946,19700,True,134,0.033035999999999996
OR5x100-0.25_4.dat,GA,8,23371.0,0.9614574599982006,19700,True,24,0.034312
OR5x100-0.25_4.dat,GA,9,23342.0,1.5623057290031284,19700,True,9,0.029712000000000006
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,0,23402.0,1.8881930429997738,19700,True,35,0.08141600000000002
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,1,23460.0,1.8033818600015366,19700,True,135,0.10225600000000004
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,2,23460.0,1.9279808439969202,19700,True,52,0.09594400000000002
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,3,23455.0,1.3263537370003178,19700,True,54,0.07776400000000003
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,4,23460.0,1.7947727169994323,19700,True,99,0.08637600000000002
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,5,23460.0,1.8496747970020806,19700,True,27,0.12756000000000003
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,6,23460.0,1.7550045949974447,19700,True,31,0.09004800000000002
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,7,23460.0,1.6441466100004618,19700,True,62,0.129672
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,8,23484.0,1.3918980419985019,19700,True,124,0.17760400000000004
OR5x100-0.25_4.dat,GA-FIX-UX+BF3,9,23460.0,1.875494140000228,19700,True,62,0.12012400000000004
OR5x100-0.25_4.dat,GA-QL,0,23448.0,1.0380356249988836,19700,True,186,0.08988000000000002
OR5x100-0.25_4.dat,GA-QL,1,23460.0,1.785365133000596,19700,True,37,0.069172
OR5x100-0.25_4.dat,GA-QL,2,23480.0,1.6988355079993198,19700,True,47,0.08600800000000003
OR5x100-0.25_4.dat,GA-QL,3,23460.0,1.2254478289978579,19700,True,72,0.07229200000000002
OR5x100-0.25_4.dat,GA-QL,4,23408.0,1.7017945469997358,19700,True,60,0.021244
OR5x100-0.25_4.dat,GA-QL,5,23350.0,1.6056881730000896,19700,True,19,0.03760400000000001
OR5x100-0.25_4.dat,GA-QL,6,23425.0,1.7339049539987172,19700,True,175,0.09452400000000001
OR5x100-0.25_4.dat,GA-QL,7,23383.0,1.6430231550002645,19700,True,195,0.10153200000000001
OR5x100-0.25_4.dat,GA-QL,8,23460.0,1.7268912450017524,19700,True,31,0.06060000000000001
OR5x100-0.25_4.dat,GA-QL,9,23484.0,1.0115279019992158,19700,True,25,0.09717200000000002
OR5x100-0.25_4.dat,GA-QL-T,0,23484.0,1.8159499009998399,19700,True,76,0.071984
OR5x100-0.25_4.dat,GA-QL-T,1,23460.0,1.8163617009995505,19700,True,35,0.08712000000000003
OR5x100-0.25_4.dat,GA-QL-T,2,23424.0,1.770705889997771,19700,True,134,0.10209600000000002
OR5x100-0.25_4.dat,GA-QL-T,3,23436.0,1.0179871619984624,19700,True,37,0.08997600000000001
OR5x100-0.25_4.dat,GA-QL-T,4,23460.0,1.7766079569992144,19700,True,42,0.09325200000000003
OR5x100-0.25_4.dat,GA-QL-T,5,23402.0,1.773769807001372,19700,True,15,0.09439600000000002
OR5x100-0.25_4.dat,GA-QL-T,6,23377.0,1.8036288319999585,19700,True,32,0.04045600000000001
OR5x100-0.25_4.dat,GA-QL-T,7,23438.0,1.0894816030013317,19700,True,185,0.19677599999999998
OR5x100-0.25_4.dat,GA-QL-T,8,23497.0,1.8008669209993968,19700,True,26,0.09175200000000001
OR5x100-0.25_4.dat,GA-QL-T,9,23399.0,1.7882055009977194,19700,True,20,0.049804000000000015
OR5x100-0.25_4.dat,GA-RAND,0,23452.0,1.8069522910009255,19700,True,76,0.033900000000000007
OR5x100-0.25_4.dat,GA-RAND,1,23480.0,1.755232341998635,19700,True,27,0.04982400000000001
OR5x100-0.25_4.dat,GA-RAND,2,23460.0,1.113426949003042,19700,True,45,0.08408000000000002
OR5x100-0.25_4.dat,GA-RAND,3,23391.0,1.730610925998917,19700,True,82,0.046276000000000005
OR5x100-0.25_4.dat,GA-RAND,4,23460.0,1.6586779179997393,19700,True,130,0.05776400000000002
OR5x100-0.25_4.dat,GA-RAND,5,23444.0,1.6943975489994045,19700,True,67,0.05773200000000001
OR5x100-0.25_4.dat,GA-RAND,6,23460.0,1.0224474919996283,19700,True,65,0.044712
OR5x100-0.25_4.dat,GA-RAND,7,23455.0,1.7277381519998016,19700,True,15,0.028820000000000005
OR5x100-0.25_4.dat,GA-RAND,8,23377.0,1.7453483880017302,19700,True,172,0.03599600000000001
OR5x100-0.25_4.dat,GA-RAND,9,23429.0,1.7151262179977493,19700,True,14,0.053632000000000006
OR5x100-0.25_4.dat,GA-UCB,0,23460.0,1.7445943359998637,19700,True,52,0.07005600000000001
OR5x100-0.25_4.dat,GA-UCB,1,23484.0,0.9868100420026167,19700,True,131,0.05327199999999999
OR5x100-0.25_4.dat,GA-UCB,2,23436.0,1.6415950180016807,19700,True,64,0.048376
OR5x100-0.25_4.dat,GA-UCB,3,23460.0,1.7212536150000233,19700,True,151,0.048412000000000004
OR5x100-0.25_4.dat,GA-UCB,4,23377.0,1.0424021489998267,19700,True,9,0.061020000000000005
OR5x100-0.25_4.dat,GA-UCB,5,23402.0,1.7397168969982886,19700,True,31,0.059792
OR5x100-0.25_4.dat,GA-UCB,6,23460.0,1.753995794999355,19700,True,48,0.04370400000000001
OR5x100-0.25_4.dat,GA-UCB,7,23410.0,1.7276107079997018,19700,True,24,0.031868
OR5x100-0.25_4.dat,GA-UCB,8,23484.0,1.7650590910016035,19700,True,32,0.067096
OR5x100-0.25_4.dat,GA-UCB,9,23480.0,1.690412137999374,19700,True,151,0.024988
OR5x100-0.25_5.dat,GA,0,23867.0,1.5611931969979196,19700,True,16,0.026248000000000004
OR5x100-0.25_5.dat,GA,1,23818.0,1.0712720590017852,19700,True,9,0.013776000000000004
OR5x100-0.25_5.dat,GA,2,23947.0,1.5485581750035635,19700,True,11,0.004736000000000002
OR5x100-0.25_5.dat,GA,3,23930.0,1.5520150610027486,19700,True,177,0.017540000000000004
OR5x100-0.25_5.dat,GA,4,23895.0,1.5292523069983872,19700,True,9,0.006684000000000006
OR5x100-0.25_5.dat,GA,5,23840.0,1.5764142380030535,19700,True,6,0.014724000000000001
OR5x100-0.25_5.dat,GA,6,23895.0,0.8235032730008243,19700,True,10,0.007420000000000005
OR5x100-0.25_5.dat,GA,7,23903.0,1.566502195000794,19700,True,10,0.015296000000000006
OR5x100-0.25_5.dat,GA,8,23895.0,1.492358688999957,19700,True,23,0.013136000000000005
OR5x100-0.25_5.dat,GA,9,23866.0,0.8858762430027127,19700,True,9,0.009556000000000002
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,0,23947.0,1.8544827879995864,19700,True,39,0.056788000000000026
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,1,23939.0,1.8741507710001315,19700,True,180,0.055600000000000004
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,2,23903.0,1.8559051949996501,19700,True,13,0.04717600000000002
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,3,23903.0,1.5231537090003258,19700,True,52,0.049528000000000016
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,4,23947.0,1.944260143001884,19700,True,69,0.04297600000000001
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,5,23903.0,1.917916789996525,19700,True,77,0.06007200000000001
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,6,23950.0,1.8924695129971951,19700,True,16,0.072948
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,7,23966.0,1.922331784000562,19700,True,117,0.04227200000000002
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,8,23895.0,1.9513512049998099,19700,True,32,0.040192000000000005
OR5x100-0.25_5.dat,GA-FIX-UX+BF3,9,23947.0,1.9187549400012358,19700,True,12,0.031000000000000007
OR5x100-0.25_5.dat,GA-QL,0,23895.0,1.673487110001588,19700,True,23,0.008900000000000005
OR5x100-0.25_5.dat,GA-QL,1,23932.0,1.0209582319985202,19700,True,172,0.05657600000000002
OR5x100-0.25_5.dat,GA-QL,2,23966.0,1.697479733000364,19700,True,193,0.06513200000000001
OR5x100-0.25_5.dat,GA-QL,3,23903.0,1.696557772000233,19700,True,12,0.010420000000000007
OR5x100-0.25_5.dat,GA-QL,4,23915.0,1.703156929997931,19700,True,89,0.057444000000000016
OR5x100-0.25_5.dat,GA-QL,5,23947.0,1.1614296109983115,19700,True,198,0.02790400000000001
OR5x100-0.25_5.dat,GA-QL,6,23910.0,1.4549717050031177,19700,True,10,0.034324
OR5x100-0.25_5.dat,GA-QL,7,23895.0,1.7276780259999214,19700,True,20,0.038780000000000016
OR5x100-0.25_5.dat,GA-QL,8,23895.0,1.492946607999329,19700,True,34,0.044620000000000014
OR5x100-0.25_5.dat,GA-QL,9,23895.0,1.7964204359996074,19700,True,28,0.005528000000000004
OR5x100-0.25_5.dat,GA-QL-T,0,23947.0,1.7754592359997332,19700,True,12,0.041152000000000015
OR5x100-0.25_5.dat,GA-QL-T,1,23910.0,1.0881059349994757,19700,True,17,0.025468000000000005
OR5x100-0.25_5.dat,GA-QL-T,2,23891.0,1.460539677998895,19700,True,10,0.017644000000000007
OR5x100-0.25_5.dat,GA-QL-T,3,23903.0,1.6662539659992035,19700,True,16,0.039696000000000016
OR5x100-0.25_5.dat,GA-QL-T,4,23895.0,1.7196438589999161,19700,True,11,0.02944400000000001
OR5x100-0.25_5.dat,GA-QL-T,5,23966.0,1.722484779998922,19700,True,16,0.04610400000000001
OR5x100-0.25_5.dat,GA-QL-T,6,23895.0,1.7270040139992489,19700,True,15,0.012296000000000003
OR5x100-0.25_5.dat,GA-QL-T,7,23895.0,1.771649129997968,19700,True,14,0.014220000000000005
OR5x100-0.25_5.dat,GA-QL-T,8,23950.0,1.7417723890030175,19700,True,176,0.020312000000000007
OR5x100-0.25_5.dat,GA-QL-T,9,23903.0,0.9838413799989212,19700,True,12,0.014820000000000007
OR5x100-0.25_5.dat,GA-RAND,0,23947.0,1.7092211480012338,19700,True,10,0.010404000000000007
OR5x100-0.25_5.dat,GA-RAND,1,23895.0,1.7247404249974352,19700,True,9,0.014632000000000003
OR5x100-0.25_5.dat,GA-RAND,2,23895.0,1.6834990289971756,19700,True,11,0.02622400000000001
OR5x100-0.25_5.dat,GA-RAND,3,23903.0,1.7717647370009217,19700,True,108,0.020496000000000007
OR5x100-0.25_5.dat,GA-RAND,4,23903.0,0.9376440169980924,19700,True,12,0.022904000000000004
OR5x100-0.25_5.dat,GA-RAND,5,23910.0,1.5863515450000705,19700,True,158,0.014664000000000003
OR5x100-0.25_5.dat,GA-RAND,6,23947.0,1.692250874999445,19700,True,8,0.014988000000000007
OR5x100-0.25_5.dat,GA-RAND,7,23947.0,1.7134673389991804,19700,True,14,0.019912000000000006
OR5x100-0.25_5.dat,GA-RAND,8,23913.0,1.7069605580036296,19700,True,27,0.014204
OR5x100-0.25_5.dat,GA-RAND,9,23947.0,1.2233056540026155,19700,True,151,0.015400000000000004
OR5x100-0.25_5.dat,GA-UCB,0,23910.0,1.5660893229978683,19700,True,16,0.04500000000000001
OR5x100-0.25_5.dat,GA-UCB,1,23939.0,1.7652645640009723,19700,True,11,0.04186400000000002
OR5x100-0.25_5.dat,GA-UCB,2,23900.0,1.0778535419995023,19700,True,125,0.07184800000000002
OR5x100-0.25_5.dat,GA-UCB,3,23891.0,1.6989801050003734,19700,True,9,0.03894800000000001
OR5x100-0.25_5.dat,GA-UCB,4,23895.0,1.6878673549981613,19700,True,10,0.043836000000000014
OR5x100-0.25_5.dat,GA-UCB,5,23895.0,1.7464003589993808,19700,True,16,0.013396000000000003
OR5x100-0.25_5.dat,GA-UCB,6,23895.0,0.9637919529995997,19700,True,23,0.020284000000000003
OR5x100-0.25_5.dat,GA-UCB,7,23947.0,1.6600886910018744,19700,True,17,0.003548000000000002
OR5x100-0.25_5.dat,GA-UCB,8,23947.0,1.717556297997362,19700,True,25,0.030040000000000008
OR5x100-0.25_5.dat,GA-UCB,9,23966.0,1.7239219789989875,19700,True,93,0.03810800000000001
OR5x100-0.25_6.dat,GA,0,24529.0,1.5483120059980138,19700,True,8,0.003952000000000002
OR5x100-0.25_6.dat,GA,1,24594.0,1.5211738319994765,19700,True,8,0.008536000000000004
OR5x100-0.25_6.dat,GA,2,24495.0,1.6052592579981138,19700,True,7,0.005504000000000004
OR5x100-0.25_6.dat,GA,3,24558.0,1.3614709449975635,19700,True,16,0.01494
OR5x100-0.25_6.dat,GA,4,24495.0,1.4552661500019894,19700,True,6,0.005520000000000004
OR5x100-0.25_6.dat,GA,5,24496.0,1.5531546019992675,19700,True,17,0.017324000000000003
OR5x100-0.25_6.dat,GA,6,24529.0,1.5613305649967515,19700,True,7,0.005916000000000004
OR5x100-0.25_6.dat,GA,7,24496.0,1.5843018859995937,19700,True,11,0.017496
OR5x100-0.25_6.dat,GA,8,24529.0,1.5712165420009114,19700,True,9,0.012224000000000004
OR5x100-0.25_6.dat,GA,9,24538.0,0.9109089919984399,19700,True,6,0.012676000000000003
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,0,24569.0,1.8049060409975937,19700,True,6,0.044648000000000014
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,1,24558.0,1.3105638349989022,19700,True,16,0.050520000000000016
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,2,24529.0,1.5965852400004223,19700,True,88,0.03374400000000002
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,3,24529.0,1.8849355579986877,19700,True,6,0.02894400000000001
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,4,24555.0,1.9001951360005478,19700,True,101,0.063464
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,5,24594.0,1.598751789999369,19700,True,75,0.03635600000000001
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,6,24569.0,1.917849859000853,19700,True,15,0.04387200000000001
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,7,24564.0,1.8388002799983951,19700,True,12,0.032252
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,8,24613.0,1.8316121329989983,19700,True,9,0.041240000000000006
OR5x100-0.25_6.dat,GA-FIX-UX+BF3,9,24601.0,1.6372380390021135,19700,True,7,0.04959600000000001
OR5x100-0.25_6.dat,GA-QL,0,24516.0,1.76715551199959,19700,True,28,0.033396
OR5x100-0.25_6.dat,GA-QL,1,24495.0,1.7174242139990383,19700,True,9,0.009684000000000005
OR5x100-0.25_6.dat,GA-QL,2,24555.0,1.1632655389985302,19700,True,8,0.0239
OR5x100-0.25_6.dat,GA-QL,3,24555.0,1.7309297610008798,19700,True,142,0.018208
OR5x100-0.25_6.dat,GA-QL,4,24555.0,1.7155555409990484,19700,True,36,0.04641600000000001
OR5x100-0.25_6.dat,GA-QL,5,24529.0,1.7334773510010564,19700,True,5,0.029552000000000012
OR5x100-0.25_6.dat,GA-QL,6,24529.0,0.9764402990003873,19700,True,10,0.030716000000000014
OR5x100-0.25_6.dat,GA-QL,7,24569.0,1.7254491950006923,19700,True,7,0.008908000000000004
OR5x100-0.25_6.dat,GA-QL,8,24495.0,1.7430599639992579,19700,True,7,0.03502800000000002
OR5x100-0.25_6.dat,GA-QL,9,24567.0,1.7158595159999095,19700,True,67,0.010840000000000006
OR5x100-0.25_6.dat,GA-QL-T,0,24564.0,0.9906316050000896,19700,True,6,0.014908000000000003
OR5x100-0.25_6.dat,GA-QL-T,1,24594.0,1.7475722969975322,19700,True,198,0.037136000000000016
OR5x100-0.25_6.dat,GA-QL-T,2,24558.0,1.720069650997175,19700,True,27,0.01932
OR5x100-0.25_6.dat,GA-QL-T,3,24594.0,1.274208445000113,19700,True,31,0.026796
OR5x100-0.25_6.dat,GA-QL-T,4,24529.0,1.699850442000752,19700,True,8,0.007728000000000005
OR5x100-0.25_6.dat,GA-QL-T,5,24529.0,1.329003326001839,19700,True,8,0.0039200000000000025
OR5x100-0.25_6.dat,GA-QL-T,6,24529.0,1.7701743840007111,19700,True,8,0.016420000000000004
OR5x100-0.25_6.dat,GA-QL-T,7,24601.0,1.7003407660013181,19700,True,4,0.015347999999999999
OR5x100-0.25_6.dat,GA-QL-T,8,24594.0,1.7562532159972761,19700,True,91,0.015976
OR5x100-0.25_6.dat,GA-QL-T,9,24594.0,1.4602489619974222,19700,True,79,0.016364
OR5x100-0.25_6.dat,GA-RAND,0,24558.0,1.6753130569995847,19700,True,19,0.0077520000000000045
OR5x100-0.25_6.dat,GA-RAND,1,24529.0,1.6804566149985476,19700,True,7,0.009968000000000003
OR5x100-0.25_6.dat,GA-RAND,2,24564.0,1.7089623530009703,19700,True,13,0.04148
OR5x100-0.25_6.dat,GA-RAND,3,24601.0,0.9643829849992471,19700,True,25,0.019648
OR5x100-0.25_6.dat,GA-RAND,4,24529.0,1.689291583999875,19700,True,7,0.011908000000000004
OR5x100-0.25_6.dat,GA-RAND,5,24529.0,1.736677557000803,19700,True,8,0.007016000000000005
OR5x100-0.25_6.dat,GA-RAND,6,24594.0,1.72270741399916,19700,True,114,0.009652000000000004
OR5x100-0.25_6.dat,GA-RAND,7,24495.0,0.9666670209990116,19700,True,9,0.013048000000000004
OR5x100-0.25_6.dat,GA-RAND,8,24529.0,1.7240244879976672,19700,True,8,0.008220000000000005
OR5x100-0.25_6.dat,GA-RAND,9,24569.0,1.7095238389993028,19700,True,7,0.02268400000000001
OR5x100-0.25_6.dat,GA-UCB,0,24529.0,1.709625015999336,19700,True,7,0.015548000000000005
OR5x100-0.25_6.dat,GA-UCB,1,24601.0,1.7124139449988434,19700,True,19,0.014544000000000003
OR5x100-0.25_6.dat,GA-UCB,2,24601.0,1.7366632919984113,19700,True,8,0.027372
OR5x100-0.25_6.dat,GA-UCB,3,24558.0,1.0526983240015397,19700,True,10,0.04591200000000001
OR5x100-0.25_6.dat,GA-UCB,4,24529.0,1.65461618700283,19700,True,10,0.02597200000000001
OR5x100-0.25_6.dat,GA-UCB,5,24495.0,1.7299522920002346,19700,True,8,0.03468800000000002
OR5x100-0.25_6.dat,GA-UCB,6,24594.0,0.9692780909972498,19700,True,31,0.031380000000000005
OR5x100-0.25_6.dat,GA-UCB,7,24601.0,1.5278268239999306,19700,True,200,0.038472000000000006
OR5x100-0.25_6.dat,GA-UCB,8,24529.0,1.706840877999639,19700,True,15,0.007380000000000005
OR5x100-0.25_6.dat,GA-UCB,9,24569.0,1.7306110080025974,19700,True,7,0.007824000000000005
OR5x100-0.25_7.dat,GA,0,25459.0,1.7460835410020081,19700,True,11,0.009420000000000001
OR5x100-0.25_7.dat,GA,1,25370.0,1.5943740570000955,19700,True,11,0.030684000000000003
OR5x100-0.25_7.dat,GA,2,25521.0,1.7437919139993028,19700,True,7,0.011560000000000006
OR5x100-0.25_7.dat,GA,3,25448.0,1.718627448000916,19700,True,9,0.017776000000000007
OR5x100-0.25_7.dat,GA,4,25448.0,1.5384311170018918,19700,True,9,0.018928
OR5x100-0.25_7.dat,GA,5,25432.0,1.818237602001318,19700,True,9,0.027800000000000005
OR5x100-0.25_7.dat,GA,6,25521.0,1.6343356460020004,19700,True,62,0.01475200000000001
OR5x100-0.25_7.dat,GA,7,25521.0,1.6256769559986424,19700,True,11,0.02392
OR5x100-0.25_7.dat,GA,8,25406.0,1.6236156989980373,19700,True,7,0.011664000000000006
OR5x100-0.25_7.dat,GA,9,25481.0,1.661659426998085,19700,True,28,0.019536
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,0,25521.0,1.6757312820009247,19700,True,18,0.05670000000000001
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,1,25490.0,1.9576796779983852,19700,True,6,0.051884000000000007
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,2,25521.0,1.8823424319998594,19700,True,36,0.04272800000000001
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,3,25476.0,1.861445229002129,19700,True,199,0.06776800000000001
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,4,25591.0,2.0109506660010084,19700,True,115,0.07267200000000003
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,5,25521.0,1.9542510979990766,19700,True,183,0.09378800000000002
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,6,25521.0,2.0060986139978922,19700,True,16,0.04702400000000001
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,7,25521.0,1.912768035002955,19700,True,7,0.05832800000000002
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,8,25521.0,1.8450121960013348,19700,True,8,0.06742000000000001
OR5x100-0.25_7.dat,GA-FIX-UX+BF3,9,25521.0,1.9255904740020924,19700,True,177,0.05529600000000001
OR5x100-0.25_7.dat,GA-QL,0,25521.0,1.7380841609992785,19700,True,13,0.030580000000000006
OR5x100-0.25_7.dat,GA-QL,1,25432.0,1.0659939810029755,19700,True,13,0.067008
OR5x100-0.25_7.dat,GA-QL,2,25459.0,1.7193267260008724,19700,True,132,0.024696
OR5x100-0.25_7.dat,GA-QL,3,25490.0,1.7311647570022615,19700,True,120,0.018660000000000003
OR5x100-0.25_7.dat,GA-QL,4,25521.0,1.7240985960015678,19700,True,8,0.018012000000000007
OR5x100-0.25_7.dat,GA-QL,5,25490.0,1.8531458779980312,19700,True,18,0.052280000000000014
OR5x100-0.25_7.dat,GA-QL,6,25471.0,1.6994601669975964,19700,True,58,0.07858400000000001
OR5x100-0.25_7.dat,GA-QL,7,25521.0,1.5778752859987435,19700,True,11,0.025208000000000005
OR5x100-0.25_7.dat,GA-QL,8,25521.0,1.367013211001904,19700,True,11,0.047416
OR5x100-0.25_7.dat,GA-QL,9,25521.0,1.7515479879984923,19700,True,12,0.025664000000000006
OR5x100-0.25_7.dat,GA-QL-T,0,25521.0,1.5927694359997986,19700,True,13,0.05123200000000001
OR5x100-0.25_7.dat,GA-QL-T,1,25431.0,1.6180364950014337,19700,True,41,0.06318400000000002
OR5x100-0.25_7.dat,GA-QL-T,2,25406.0,1.726665508998849,19700,True,11,0.014124000000000003
OR5x100-0.25_7.dat,GA-QL-T,3,25490.0,1.5418708080032957,19700,True,10,0.04728800000000002
OR5x100-0.25_7.dat,GA-QL-T,4,25490.0,1.704807226000412,19700,True,8,0.036428
OR5x100-0.25_7.dat,GA-QL-T,5,25490.0,1.4638894130002882,19700,True,5,0.022448000000000003
OR5x100-0.25_7.dat,GA-QL-T,6,25521.0,1.8419313249978586,19700,True,15,0.008804000000000005
OR5x100-0.25_7.dat,GA-QL-T,7,25521.0,1.585406262998731,19700,True,22,0.016744000000000002
OR5x100-0.25_7.dat,GA-QL-T,8,25459.0,1.8569335360007244,19700,True,18,0.023544
OR5x100-0.25_7.dat,GA-QL-T,9,25521.0,1.7186066340000252,19700,True,8,0.015648
OR5x100-0.25_7.dat,GA-RAND,0,25490.0,1.9369534319994273,19700,True,26,0.011688000000000006
OR5x100-0.25_7.dat,GA-RAND,1,25591.0,1.8485797670000466,19700,True,144,0.025784
OR5x100-0.25_7.dat,GA-RAND,2,25448.0,1.898140418001276,19700,True,8,0.04626000000000001
